world_type	iteration	score_correlation_structure	PC1_variance_CGGA325	PC1_variance_CGGA693	absolute_PC1_equal_ecology_CGGA325	absolute_PC1_equal_ecology_CGGA693
RANDOM_MATCHED_PANEL	49	0.5419484597148239	0.2036438091412535	0.639026208490522	0.2859434777242997	0.5190107367077271
RANDOM_MATCHED_PANEL	50	0.496021195359678	0.1805345034096745	0.6436919239805067	0.1967481179809947	0.5593281698057485
RANDOM_MATCHED_PANEL	51	0.5398326015028707	0.1858589896141133	0.633141012685671	0.443940515858324	0.4744824563910562
RANDOM_MATCHED_PANEL	52	0.5553743659772309	0.1733261857675677	0.6417446684858387	0.1762001727755152	0.5384644697857421
RANDOM_MATCHED_PANEL	53	0.5338414872224587	0.1979533824591007	0.6362753380388037	0.2408058743675182	0.5935579753636857
RANDOM_MATCHED_PANEL	54	0.5212768650557126	0.1859032677148573	0.6362553714993681	0.134086140935456	0.6240628006897406
RANDOM_MATCHED_PANEL	55	0.5401623497531824	0.1848461862809672	0.6408968277512953	0.1965938541281007	0.4918402926634084
RANDOM_MATCHED_PANEL	56	0.5349840910575613	0.1722629393845594	0.6383047206921594	0.2553992348512897	0.6112111425495632
RANDOM_MATCHED_PANEL	57	0.4775797921321255	0.191557859377873	0.6457268457867243	0.2428421572257189	0.4979374470071546
RANDOM_MATCHED_PANEL	58	0.5418589212022449	0.1874412724569508	0.6421630843752779	0.1328828828828829	0.6354854382806023
RANDOM_MATCHED_PANEL	59	0.5147079820957113	0.2094944390727207	0.6344647122865602	0.3183388868320375	0.5228405117798927
RANDOM_MATCHED_PANEL	60	0.5575671563882584	0.1803196457699427	0.6360190047144663	0.1398247562631124	0.6084864767022016
RANDOM_MATCHED_PANEL	61	0.5294676149562223	0.1898903949029868	0.6413837910263478	0.0762680488707886	0.5519163165566321
RANDOM_MATCHED_PANEL	62	0.5083817140017117	0.1982385053340963	0.6340782418968697	0.155467110946563	0.5880800632579762
RANDOM_MATCHED_PANEL	63	0.5634558755315224	0.200111000458427	0.6375409864569742	0.1470751573491299	0.6005601760553316
RANDOM_MATCHED_PANEL	64	0.5587728759428308	0.196107000655854	0.6464968937733587	0.1942181907935333	0.5855840406985052
RANDOM_MATCHED_PANEL	65	0.5581881376701575	0.1869524670735353	0.6246740610921767	0.2521596939405159	0.566559013785285
RANDOM_MATCHED_PANEL	66	0.5933321924497393	0.1952366614486921	0.6392238931921777	0.0645131432802665	0.6472224603923137
RANDOM_MATCHED_PANEL	67	0.5338794644551599	0.1866638094969041	0.6457128196654552	0.1673454276194002	0.5162955976640277
RANDOM_MATCHED_PANEL	68	0.5212994788422302	0.209751821219983	0.6387887179577902	0.1353202517586079	0.5969685710747187
RANDOM_MATCHED_PANEL	69	0.5153158471275272	0.1862025559705091	0.6296405647987366	0.1688572133777613	0.6531290786628179
RANDOM_MATCHED_PANEL	70	0.56570689288708	0.1829081114642527	0.6425542690304318	0.1279464395902752	0.5887469395143236
RANDOM_MATCHED_PANEL	71	0.5381697789345818	0.1792990889934274	0.644522463281964	0.2574972232506479	0.5493345527642021
RANDOM_MATCHED_PANEL	72	0.5171839983829676	0.1798311240712614	0.6389991331434139	0.2337714426755523	0.5943772804786265
RANDOM_MATCHED_PANEL	73	0.4950630627235194	0.1764928183566466	0.6392577931276752	0.1600024682216463	0.5901759600636389
RANDOM_MATCHED_PANEL	74	0.4762201999200492	0.1952971187862732	0.6277989735278799	0.1529371837591016	0.5443901416635705
RANDOM_MATCHED_PANEL	75	0.5643730389622281	0.1672741922272912	0.6332588022309894	0.0996853017400962	0.6237007821505807
RANDOM_MATCHED_PANEL	76	0.5062193676463924	0.1872878928190279	0.6451253403475454	0.20739232383068	0.5049587013061247
RANDOM_MATCHED_PANEL	77	0.5350917936615684	0.1921070169256026	0.6303064677475271	0.164938911514254	0.5396648470471672
RANDOM_MATCHED_PANEL	78	0.5431161926925128	0.1772696014713614	0.6349232647145218	0.216092805133901	0.5524402907580477
RANDOM_MATCHED_PANEL	79	0.4705966283956837	0.2294144193007964	0.6477094354456187	0.1923053190176478	0.4611735116750978
RANDOM_MATCHED_PANEL	80	0.543261396357871	0.1878451893059245	0.6404029543754521	0.2431815377020857	0.5781245534310784
RANDOM_MATCHED_PANEL	81	0.5372386386226607	0.1905456708724976	0.6362848459789197	0.1118721461187214	0.6332371126163461
RANDOM_MATCHED_PANEL	82	0.5286762339585647	0.1938822026651515	0.6375283039692554	0.2285573244477354	0.6079148684824753
RANDOM_MATCHED_PANEL	83	0.5349156707595007	0.1611977975032363	0.6282440553122736	0.2565099345921264	0.5134185029580726
RANDOM_MATCHED_PANEL	84	0.5614983157681976	0.1917972527229052	0.6386808100829943	0.1374799456991238	0.6030371450074785
RANDOM_MATCHED_PANEL	85	0.5260337071144088	0.197901300915877	0.6562980746662623	0.2688818955942244	0.4598397591624034
RANDOM_MATCHED_PANEL	86	0.5404753296924435	0.1946776869144967	0.6476907247153262	0.2946748117980995	0.4991664046795659
RANDOM_MATCHED_PANEL	87	0.4975171697662275	0.1984065738770685	0.6531758003754304	0.1687338022954461	0.5580611049186887
RANDOM_MATCHED_PANEL	88	0.5277887674463867	0.1855930199436982	0.6426687686205719	0.2250092558311736	0.5919193651338038
RANDOM_MATCHED_PANEL	89	0.548050390691838	0.194914007160383	0.6321801808874968	0.1596013822041219	0.5950727371459601
RANDOM_MATCHED_PANEL	90	0.5514923793543494	0.1903703902488624	0.6462085694223556	0.0359743304948784	0.6284641839816323
RANDOM_MATCHED_PANEL	91	0.534939991434119	0.1910803237119871	0.6330749007971984	0.1296433419721091	0.6259967418331475
RANDOM_MATCHED_PANEL	92	0.5084416079534433	0.1727333885591551	0.6486469511884855	0.1439898802912501	0.6390579896538913
RANDOM_MATCHED_PANEL	93	0.5150059502209017	0.1843466789801505	0.6531536595297311	0.1185671973343206	0.5901092724380043
RANDOM_MATCHED_PANEL	94	0.5424608991317272	0.1715680761056129	0.6290563901191526	0.1140935456003949	0.5940819495651014
RANDOM_MATCHED_PANEL	95	0.5105054508316645	0.1841606952977323	0.644856482809566	0.1718499321239047	0.638210104127964
RANDOM_MATCHED_PANEL	96	0.5474896733046867	0.1883665927631251	0.6459699042198846	0.189374305812662	0.6299598921565825
RANDOM_MATCHED_PANEL	97	0.5081539069666682	0.1850072485268729	0.6308931871113703	0.2492595335061088	0.5998932997989844
RANDOM_MATCHED_PANEL	98	0.5257362832174259	0.1873375072158726	0.65004055500504	0.2670615821300753	0.5782007678603751
RANDOM_MATCHED_PANEL	99	0.5067811652155328	0.1767959382480568	0.6311171226596144	0.0504134271257558	0.6414301637657548
RANDOM_MATCHED_PANEL	100	0.5259089729726787	0.2123765995600267	0.6376836390897217	0.231827718129088	0.5432945592424285
RANDOM_MATCHED_PANEL	101	0.506085904660006	0.1996025437533578	0.6548077721393724	0.2640071578427743	0.563996303600179
RANDOM_MATCHED_PANEL	102	0.5423235191859888	0.1852055855686137	0.6469900052210368	0.2674626681475996	0.5745424752541274
RANDOM_MATCHED_PANEL	103	0.5133895734114012	0.1827172072314691	0.631930291829107	0.1584906824632852	0.574952127811598
RANDOM_MATCHED_PANEL	104	0.5278801304329666	0.1862394787416124	0.6509045394785313	0.1226397630507219	0.5801442358074442
RANDOM_MATCHED_PANEL	105	0.573154391941856	0.2152978322550981	0.6560793993438441	0.2183450573861533	0.5326340659445349
RANDOM_MATCHED_PANEL	106	0.5415093825922335	0.187181187482151	0.6375342466228736	0.2880106133530791	0.5822591862204312
RANDOM_MATCHED_PANEL	107	0.5334994334484621	0.1677781420070298	0.656389914294605	0.3392879180550414	0.5577657740051635
RANDOM_MATCHED_PANEL	108	0.5272964206952147	0.1916946959202848	0.6409812356912316	0.1758607922991484	0.5294521135213923
RANDOM_MATCHED_PANEL	109	0.5299300020338428	0.1893433148438577	0.6415907215417005	0.1589226212513884	0.5572417998037478
RANDOM_MATCHED_PANEL	110	0.4953816539561414	0.1873015916301485	0.6485851630786191	0.2356226089102802	0.575418941191041
RANDOM_MATCHED_PANEL	111	0.503792362565421	0.1820978761976719	0.6404723668861685	0.217172652104159	0.5982737431764269
RANDOM_MATCHED_PANEL	112	0.4969095632939598	0.1861267201207978	0.6483873581338512	0.2253177835369616	0.4799127344784551
RANDOM_MATCHED_PANEL	113	0.5141849950860737	0.1900342590828022	0.6483146910005476	0.1865358509194126	0.5840883325235551
RANDOM_MATCHED_PANEL	114	0.5031645619332894	0.2061025615933988	0.6380900180742228	0.2991484635320252	0.4756733068488191
RANDOM_MATCHED_PANEL	115	0.5382477189563456	0.1887963255398151	0.6255989204568099	0.219147229421202	0.5292234702335019
RANDOM_MATCHED_PANEL	116	0.5391930251391515	0.1943087253184716	0.6474351346374088	0.3016475379489078	0.5358064915640153
RANDOM_MATCHED_PANEL	117	0.5315443374725328	0.1758109786307735	0.6336825905535814	0.1029556954214488	0.599759924547715
RANDOM_MATCHED_PANEL	118	0.5395818671787979	0.1773676452375641	0.6298051064260606	0.2374120696038505	0.5624910686215667
RANDOM_MATCHED_PANEL	119	0.5248488097094041	0.1957603891393749	0.6408397081246183	0.1706466740713316	0.6114302590337914
RANDOM_MATCHED_PANEL	120	0.5580320230564417	0.1785632325237932	0.6441876603988215	0.1739170677526842	0.5986452885192489
RANDOM_MATCHED_PANEL	121	0.4977117018829583	0.1874436150426438	0.6509836211370087	0.2389547081327903	0.4700715462955023
RANDOM_MATCHED_PANEL	122	0.5266248827160905	0.1899156536091072	0.6417622313214454	0.2385227693446872	0.5489439538140558
RANDOM_MATCHED_PANEL	123	0.5280969993446893	0.1986978931182688	0.6508377969040205	0.1535850919412563	0.549801366143645
RANDOM_MATCHED_PANEL	124	0.5444586992677868	0.2026283048003047	0.6228953871406091	0.1991854868567197	0.5760191298217535
RANDOM_MATCHED_PANEL	125	0.5326115788129298	0.1783696470776094	0.632906518018612	0.2321670986054548	0.530623910371831
RANDOM_MATCHED_PANEL	126	0.5538576146769945	0.1887862822345604	0.6438930116413327	0.2105701592002962	0.6089437632779825
RANDOM_MATCHED_PANEL	127	0.5010063746608854	0.2010748797405187	0.6516742930051543	0.2016845612736023	0.567492640544171
RANDOM_MATCHED_PANEL	128	0.4966038174721679	0.1742493582173161	0.6501520903863608	0.2567567567567568	0.5866510427086608
RANDOM_MATCHED_PANEL	129	0.5361678820852634	0.2181277160434574	0.6402182928863045	0.1459336048377144	0.5705793249306925
RANDOM_MATCHED_PANEL	130	0.5345449929307903	0.1792026718202785	0.6371036289349231	0.2125755892879181	0.5339487648499052
RANDOM_MATCHED_PANEL	131	0.496889136229239	0.1807277901904769	0.6478657240961607	0.2765642354683451	0.6159364371659664
RANDOM_MATCHED_PANEL	132	0.5433205450270993	0.1720622315778804	0.6417396419686265	0.2108169813649266	0.6179846999533186
RANDOM_MATCHED_PANEL	133	0.5464431762873635	0.1810257836189867	0.6431566200962576	0.1345180797235592	0.5441710251793419
RANDOM_MATCHED_PANEL	134	0.5602588316665794	0.192561935105564	0.6420239257030266	0.1352276934468715	0.55652728952909
RANDOM_MATCHED_PANEL	135	0.4996214304077347	0.1974278034305288	0.644773426061418	0.2707947673701099	0.4843236445740089
RANDOM_MATCHED_PANEL	136	0.5809704610417368	0.2163723016079948	0.6544961868328146	0.2368567197334321	0.548496194041937
RANDOM_MATCHED_PANEL	137	0.568169531314789	0.1633702135814226	0.6312196395609351	0.2789707515734914	0.6095153714977087
RANDOM_MATCHED_PANEL	138	0.5450391250542026	0.1724134628139291	0.6475162338442741	0.1935394298407997	0.5681309363895319
RANDOM_MATCHED_PANEL	139	0.5307709644580165	0.1828085468293453	0.6502832515496991	0.2256571640133284	0.5714462640639439
RANDOM_MATCHED_PANEL	140	0.5276301440739419	0.1736236427868257	0.643141148913917	0.2019622362088115	0.5831261253536826
RANDOM_MATCHED_PANEL	141	0.5466490921258539	0.1658703898762809	0.6229014564715496	0.0987597186227323	0.6252536511475034
RANDOM_MATCHED_PANEL	142	0.5590552867149454	0.203792911279	0.6510957573111065	0.1619153399975318	0.5705793249306925
RANDOM_MATCHED_PANEL	143	0.5280721171944042	0.2053915975929663	0.6595362632221616	0.3195421448846106	0.4650699743728981
RANDOM_MATCHED_PANEL	144	0.530561627608024	0.1830278152562492	0.639633039174385	0.145995310378872	0.5701220383549116
RANDOM_MATCHED_PANEL	145	0.5354570743417643	0.1816037377808953	0.6432306463224312	0.2928236455633716	0.57274190936199
RANDOM_MATCHED_PANEL	146	0.5316878935573344	0.1975044293741273	0.6435957106550033	0.1924904356411206	0.5043966198900607
RANDOM_MATCHED_PANEL	147	0.5258369586621909	0.1902684805753983	0.6351112945210247	0.1897753918301864	0.5676069621881162
RANDOM_MATCHED_PANEL	148	0.486792130648974	0.1813445953811371	0.642169162230065	0.2042761940022214	0.5504015547743576
RANDOM_MATCHED_PANEL	149	0.535959431355962	0.1642195165647913	0.6375675788883497	0.3626126126126127	0.5308049196414111
RANDOM_MATCHED_PANEL	150	0.5264535294233137	0.1723786635613903	0.6363218551544311	0.1771874614340368	0.5866319891013365
RANDOM_MATCHED_PANEL	151	0.5004441818462235	0.1939270826760207	0.6417213548875368	0.2869307663828212	0.5558508864690808
RANDOM_MATCHED_PANEL	152	0.4637628506126615	0.1724009414141695	0.6346848911512197	0.2435209181784524	0.6235578800956492
RANDOM_MATCHED_PANEL	153	0.5330271679368719	0.1911804953780302	0.6487150593755995	0.2299148463532025	0.5978640906189563
RANDOM_MATCHED_PANEL	154	0.5508702478093246	0.183713419040514	0.6412039110181668	0.1970874984573615	0.5492011775129326
RANDOM_MATCHED_PANEL	155	0.5084780654080373	0.1966565284522542	0.6374085739510205	0.1881401949895101	0.5769813369916259
RANDOM_MATCHED_PANEL	156	0.5319456911138968	0.2002939531041757	0.6631324468881866	0.121714179933358	0.6719921499137824
RANDOM_MATCHED_PANEL	157	0.583819215427228	0.1784212259598101	0.6345864265851984	0.0266567937800814	0.577257614297827
RANDOM_MATCHED_PANEL	158	0.5010384062001109	0.1827131526735255	0.6395548275162869	0.1934468715290633	0.6129831280307144
RANDOM_MATCHED_PANEL	159	0.4984845212278871	0.1898410818245491	0.6321732636460752	0.2811921510551648	0.6204807225127896
RANDOM_MATCHED_PANEL	160	0.5270994055525778	0.2154980187593372	0.6379216883278606	0.191965938541281	0.5225166004553812
RANDOM_MATCHED_PANEL	161	0.5544715684935846	0.1783817661125822	0.6381107648858968	0.1135073429593977	0.6092581477988319
RANDOM_MATCHED_PANEL	162	0.5564171889732313	0.1903088215253204	0.635035948855246	0.2394174996914723	0.5746091628797622
RANDOM_MATCHED_PANEL	163	0.4998164674822739	0.2144731986917958	0.654414745572002	0.2529310132049858	0.5407509026646469
RANDOM_MATCHED_PANEL	164	0.5343752771068395	0.1994869044220118	0.6419244282383981	0.2180365296803653	0.4614307353739746
RANDOM_MATCHED_PANEL	165	0.5517204801438361	0.2038377855001989	0.6509904348809716	0.2056028631371097	0.5381596120685548
RANDOM_MATCHED_PANEL	166	0.5032000051408871	0.1874580180182129	0.6538155440393876	0.3169813649265704	0.5554793411262587
RANDOM_MATCHED_PANEL	167	0.5127959810978231	0.1811290768702138	0.6333646813666068	0.1723127236825867	0.5470004858669867
RANDOM_MATCHED_PANEL	168	0.5529079662703901	0.1756051044093917	0.6323194031527875	0.1831728989263236	0.6105156858822297
RANDOM_MATCHED_PANEL	169	0.5507754987392789	0.173542298269366	0.6432516514347948	0.1929840799703814	0.5536406680194726
RANDOM_MATCHED_PANEL	170	0.5138425941681073	0.1791881363468541	0.6291790202947509	0.2175737381216833	0.5995217544561624
RANDOM_MATCHED_PANEL	171	0.5192935228368574	0.1779455669803409	0.6250782048002849	0.1662038751079847	0.6385244886488134
RANDOM_MATCHED_PANEL	172	0.4937729794779157	0.1917546537653755	0.6437158116744575	0.3014932740960139	0.5482961311650328
RANDOM_MATCHED_PANEL	173	0.4919989776786582	0.1610136169734363	0.6413707430824789	0.235036406269283	0.6398677679651701
RANDOM_MATCHED_PANEL	174	0.566970951579768	0.1958463431509347	0.6367697760466765	0.2864679748241392	0.5536501948231349
RANDOM_MATCHED_PANEL	175	0.5360426719362658	0.2015116981282807	0.6377742622681465	0.1771874614340368	0.5831928129793172
RANDOM_MATCHED_PANEL	176	0.5390574669950501	0.2110748118892474	0.6520872551780006	0.1943107491052696	0.510874846380291
RANDOM_MATCHED_PANEL	177	0.5462664636565195	0.1802616123472131	0.6528040854043545	0.2089349623596199	0.6310364209704002
RANDOM_MATCHED_PANEL	178	0.5715135848292635	0.1897461727024038	0.6365844198053499	0.1065654695791682	0.5484676136309506
RANDOM_MATCHED_PANEL	179	0.5644515759013654	0.1911721990885778	0.6422353607226807	0.2685425151178576	0.5398553831204093
RANDOM_MATCHED_PANEL	180	0.5124578284802676	0.1835876567715683	0.6596478694713168	0.3520301123040849	0.5578134080234739
RANDOM_MATCHED_PANEL	181	0.5456256313841024	0.1919053703570807	0.6451113668554889	0.2358077255337529	0.5059209084759972
RANDOM_MATCHED_PANEL	182	0.5045951413298726	0.1785945213701975	0.6536345635734317	0.1789769221276071	0.5911762744481598
RANDOM_MATCHED_PANEL	183	0.5271360090157774	0.1864287108077721	0.6328320410125299	0.2938109342218932	0.5802871378623757
RANDOM_MATCHED_PANEL	184	0.5055082847878497	0.1748931737718533	0.6474816022353466	0.1962544736517339	0.5957491402059695
RANDOM_MATCHED_PANEL	185	0.5486151433675774	0.195992178518742	0.6421402140133037	0.1272368258669628	0.660426610267989
RANDOM_MATCHED_PANEL	186	0.5270493130742339	0.1808739094704477	0.6452402611738234	0.207238059977786	0.5588137224079949
RANDOM_MATCHED_PANEL	187	0.5163801575095536	0.1637619859881306	0.652782167905545	0.2178822658274713	0.4745491440166909
RANDOM_MATCHED_PANEL	188	0.574605794185027	0.1944831474585847	0.6501087974342857	0.2524990744168827	0.6565110939628646
RANDOM_MATCHED_PANEL	189	0.501809502134946	0.1991120097617459	0.6458859488109574	0.1277304701962236	0.5904236569588537
RANDOM_MATCHED_PANEL	190	0.5098866449789045	0.2084778105531478	0.6352848536699227	0.2545970628162409	0.5376832718854497
RANDOM_MATCHED_PANEL	191	0.5611472501178634	0.1884213756471833	0.6354821810869646	0.2342342342342342	0.5927196166414207
RANDOM_MATCHED_PANEL	192	0.5271735112099242	0.1755679487718013	0.6347700767870165	0.2357460199925954	0.5085121990720893
RANDOM_MATCHED_PANEL	193	0.5446917814496033	0.1749033478643666	0.6239893580358112	0.2026101443909663	0.6201853915992644
RANDOM_MATCHED_PANEL	194	0.5521281298001793	0.1831593982539667	0.6333304861580397	0.2711650006170554	0.5665399601779606
RANDOM_MATCHED_PANEL	195	0.5546591484095569	0.213648367825875	0.6334931734942991	0.1803035912624954	0.5604904398525251
RANDOM_MATCHED_PANEL	196	0.5461426436933045	0.1714647889948097	0.6506706118377549	0.0830556583981241	0.5702649404098431
RANDOM_MATCHED_PANEL	197	0.5433582331306017	0.204811303784522	0.6487215245417788	0.3919227446624707	0.5398934903350576
RANDOM_MATCHED_PANEL	198	0.5099743867007647	0.180802695788192	0.6373425707262338	0.1985067259039862	0.606952661312603
RANDOM_MATCHED_PANEL	199	0.4883183748491207	0.1836085574807001	0.6386534051969066	0.3244168826360607	0.5270608858022044
RANDOM_MATCHED_PANEL	200	0.5039320598511436	0.1811632170886899	0.6329577779463548	0.1989695174626681	0.5876418302895196
RANDOM_MATCHED_PANEL	201	0.537572058468568	0.2117877994007391	0.6455434442594183	0.2128224114525485	0.5135137709946935
RANDOM_MATCHED_PANEL	202	0.5335490241820084	0.1656207384538681	0.6623932679893318	0.2747747747747748	0.547857898196576
RANDOM_MATCHED_PANEL	203	0.5712486160470968	0.1839284832593539	0.6360081956818722	0.0920338146365543	0.5903950765478674
RANDOM_MATCHED_PANEL	204	0.5608896805154304	0.2054084345563278	0.6391035306118149	0.2692829816117488	0.5121800184819991
RANDOM_MATCHED_PANEL	205	0.5631949559885042	0.1849864016138643	0.6472228835772896	0.2022090583734419	0.5645869654272295
RANDOM_MATCHED_PANEL	206	0.5029228839942396	0.2006812637065725	0.6552652568729489	0.2925151178575836	0.6046090676117255
RANDOM_MATCHED_PANEL	207	0.5176546060878593	0.1856805381421868	0.6326463489349531	0.3519684067629273	0.493002562710185
RANDOM_MATCHED_PANEL	208	0.5073088797485159	0.1721263172192331	0.6385418121792628	0.1278538812785388	0.593119742395229
RANDOM_MATCHED_PANEL	209	0.4909151134760217	0.178513185745944	0.6455779775379096	0.2603973836850549	0.4964512656358665
RANDOM_MATCHED_PANEL	210	0.4765596371190824	0.187068828409099	0.6514337549770051	0.2715043810934222	0.5605380738708355
RANDOM_MATCHED_PANEL	211	0.5888927762713321	0.2133874121068977	0.6463536275013287	0.2091509317536715	0.5225737612773538
RANDOM_MATCHED_PANEL	212	0.5560495563486809	0.1596649462835963	0.636782395520958	0.1726521041589535	0.5653300561128736
RANDOM_MATCHED_PANEL	213	0.5032440193068038	0.1912556994386799	0.6403484778351192	0.1366160681229174	0.6158030619146969
RANDOM_MATCHED_PANEL	214	0.5434834274408806	0.1924782536231054	0.6537909388343811	0.216401332839689	0.5657968694923166
RANDOM_MATCHED_PANEL	215	0.5687308323911997	0.1911687885710496	0.649159173572256	0.2679563124768604	0.4877151866777178
RANDOM_MATCHED_PANEL	216	0.5178626347156714	0.2102246934858334	0.6439287859828393	0.2479328643712205	0.564082044833138
RANDOM_MATCHED_PANEL	217	0.5216875748846564	0.1989937075311391	0.6326207477574397	0.1907318277181291	0.4958224965941676
